==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations,BestUnfitness
1,12540.0,2.68007,True,0,0.0000
2,12441.0,2.62274,True,0,0.0000
3,11844.0,2.64873,True,0,0.0000
4,13143.0,2.64486,True,0,0.0000
5,11307.0,2.62687,True,0,0.0000
6,12102.0,2.61884,True,0,0.0000
7,13032.0,2.67264,True,0,0.0000
8,13032.0,2.62866,True,0,0.0000
9,11307.0,2.74805,True,0,0.0000
10,12102.0,2.64542,True,0,0.0000
11,11676.0,2.70044,True,0,0.0000
12,12102.0,2.66795,True,0,0.0000
13,11430.0,2.64059,True,0,0.0000
14,12663.0,2.63658,True,0,0.0000
15,13032.0,2.60842,True,0,0.0000
16,12663.0,2.68234,True,0,0.0000
17,11307.0,2.64017,True,0,0.0000
18,11844.0,2.85204,True,0,0.0000
19,12663.0,2.62339,True,0,0.0000
20,11676.0,2.62569,True,0,0.0000
21,11307.0,2.62952,True,0,0.0000
22,13395.0,2.63408,True,0,0.0000
23,11676.0,2.63763,True,0,0.0000
24,12663.0,2.60865,True,0,0.0000
25,12474.0,2.61496,True,0,0.0000
26,11307.0,2.60097,True,0,0.0000
27,12678.0,2.60339,True,0,0.0000
28,12921.0,2.61842,True,0,0.0000
29,11307.0,2.60533,True,0,0.0000
30,11676.0,2.60159,True,0,0.0000

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,30/30 (100.0%)
MinFitness,11307.0000
MaxFitness,13395.0000
MeanFitness,12177.0000
StDevFitness,658.0480
MedianFitness,12102.0000
AvgViolations,0.0

MinTimeSec,2.6010
MaxTimeSec,2.8520
MeanTimeSec,2.6456
StDevTimeSec,0.0500
MedianTimeSec,2.6318

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleCount,30
MinFitnessFeasible,11307.0000
MaxFitnessFeasible,13395.0000
MeanFitnessFeasible,12177.0000
StDevFitnessFeasible,658.0480
MedianFitnessFeasible,12102.0000

MinTimeSecFeasible,2.6010
MaxTimeSecFeasible,2.8520
MeanTimeSecFeasible,2.6456
StDevTimeSecFeasible,0.0500
MedianTimeSecFeasible,2.6318

==== HYPERPARAMETERS ====
PopSize,50
MaxGenerations,200
CrossoverRate,0.85
BaseMutationRate,0.03
PStochasticRank,0.45
AdaptiveMutationThreshold,0.2
AdaptiveMutationCount,2
RandomSeed,
