==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations,BestUnfitness
1,9856.0,21.58821,True,0,0.0000
2,9618.0,22.05397,True,0,0.0000
3,8986.0,21.19029,True,0,0.0000
4,9856.0,21.09564,True,0,0.0000
5,9682.0,22.22725,True,0,0.0000
6,8986.0,21.61328,True,0,0.0000
7,9950.0,21.42035,True,0,0.0000
8,9434.0,20.87307,True,0,0.0000
9,9290.0,21.20460,True,0,0.0000
10,9422.0,21.97465,True,0,0.0000
11,9468.0,21.98857,True,0,0.0000
12,9800.0,21.96563,True,0,0.0000
13,9806.0,20.89573,True,0,0.0000
14,9158.0,22.11610,True,0,0.0000
15,9468.0,21.46531,True,0,0.0000
16,9438.0,22.09487,True,0,0.0000
17,9206.0,22.29586,True,0,0.0000
18,9500.0,22.47755,True,0,0.0000
19,10042.0,22.17069,True,0,0.0000
20,8974.0,21.91988,True,0,0.0000
21,9704.0,21.57580,True,0,0.0000
22,9290.0,21.21158,True,0,0.0000
23,9652.0,21.72652,True,0,0.0000
24,9500.0,22.07219,True,0,0.0000
25,9440.0,22.10282,True,0,0.0000
26,9430.0,22.30497,True,0,0.0000
27,9574.0,22.20789,True,0,0.0000
28,9736.0,22.65725,True,0,0.0000
29,9816.0,21.18242,True,0,0.0000
30,9438.0,21.67813,True,0,0.0000

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,30/30 (100.0%)
MinFitness,8974.0000
MaxFitness,10042.0000
MeanFitness,9517.3333
StDevFitness,278.2384
MedianFitness,9484.0000
AvgViolations,0.0

MinTimeSec,20.8731
MaxTimeSec,22.6572
MeanTimeSec,21.7784
StDevTimeSec,0.4735
MedianTimeSec,21.9428

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleCount,30
MinFitnessFeasible,8974.0000
MaxFitnessFeasible,10042.0000
MeanFitnessFeasible,9517.3333
StDevFitnessFeasible,278.2384
MedianFitnessFeasible,9484.0000

MinTimeSecFeasible,20.8731
MaxTimeSecFeasible,22.6572
MeanTimeSecFeasible,21.7784
StDevTimeSecFeasible,0.4735
MedianTimeSecFeasible,21.9428

==== HYPERPARAMETERS ====
PopSize,30
MaxGenerations,400
CrossoverRate,0.85
BaseMutationRate,0.03
PStochasticRank,0.56
AdaptiveMutationThreshold,0.25
AdaptiveMutationCount,2
RandomSeed,
