==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations,BestUnfitness
1,1203490.0,26.12265,False,221,N/A
2,1134540.0,25.23641,False,211,N/A
3,1115486.0,25.25277,False,205,N/A
4,1158396.0,25.15281,False,212,N/A
5,1217396.0,24.85560,False,225,N/A
6,1250168.0,24.69854,False,233,N/A
7,1149428.0,24.64024,False,211,N/A
8,1258346.0,24.91136,False,229,N/A
9,1214034.0,25.61075,False,222,N/A
10,1246434.0,25.56244,False,228,N/A
11,1121692.0,25.24645,False,205,N/A
12,1237204.0,24.68624,False,228,N/A
13,1254066.0,24.88938,False,233,N/A
14,1189198.0,24.82791,False,220,N/A
15,1110834.0,24.79917,False,202,N/A
16,1222596.0,24.92855,False,226,N/A
17,1299448.0,25.60313,False,238,N/A
18,1214964.0,25.61103,False,222,N/A
19,1212576.0,25.47123,False,223,N/A
20,1170430.0,25.34621,False,218,N/A
21,1126134.0,24.66186,False,209,N/A
22,1187736.0,24.81980,False,219,N/A
23,1197870.0,25.26734,False,221,N/A
24,1231086.0,24.88047,False,224,N/A
25,1126314.0,25.50187,False,206,N/A
26,1073664.0,25.50789,False,196,N/A
27,1238342.0,25.37418,False,227,N/A
28,1305420.0,25.10620,False,242,N/A
29,1215852.0,25.30886,False,224,N/A
30,1111166.0,25.66849,False,203,N/A

==== SUMMARY METRICS ====
BestFitness,1073664.0000
WorstFitness,1305420.0000
MeanFitness,1193143.6667
StDevFitness,58238.7244
MedianFitness,1208033.0000

Feasibility,0.0%
AverageViolations,219.4

MinTimeSec,24.6402
MaxTimeSec,26.1227
MeanTimeSec,25.1850
StDevTimeSec,0.3686
MedianTimeSec,25.2414

==== HYPERPARAMETERS ====
PopSize,250
CrossoverRate,0.8
MutationRate,0.0045
MaxGenerations,1000
PenaltyFactor,4800.0
TournamentK,5
RandomSeed,
