==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations
1,1120810.0,28.66763,False,165
2,1266668.0,28.47020,False,187
3,1221006.0,28.37930,False,183
4,1236068.0,28.41201,False,182
5,1176646.0,28.43839,False,173
6,1305500.0,28.51766,False,194
7,1094458.0,28.86065,False,161
8,1213050.0,28.48577,False,181
9,1234350.0,28.46354,False,181
10,1196468.0,28.57564,False,177
11,1018990.0,28.37030,False,150
12,1213808.0,28.55842,False,179
13,1190740.0,28.66147,False,177
14,1211030.0,28.44454,False,180
15,1198120.0,29.17443,False,177
16,1238978.0,28.41530,False,184
17,1157624.0,28.69274,False,170
18,1143336.0,28.54078,False,170
19,1148722.0,29.43259,False,172
20,1144024.0,33.45745,False,170
21,1136274.0,29.44620,False,167
22,1106878.0,28.31739,False,166
23,1233948.0,30.52766,False,182
24,1152888.0,28.41261,False,169
25,1202132.0,28.46483,False,179
26,1040448.0,28.60886,False,155
27,1180232.0,28.56200,False,175
28,991098.0,28.43987,False,147
29,1256914.0,28.80236,False,186
30,1130150.0,28.32184,False,166

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,0/30 (0.0%)
MinFitness,991098.0000
MaxFitness,1305500.0000
MeanFitness,1172045.2667
StDevFitness,71265.0517
MedianFitness,1185486.0000
AvgViolations,173.5

MinTimeSec,28.3174
MaxTimeSec,33.4574
MeanTimeSec,28.8307
StDevTimeSec,0.9678
MedianTimeSec,28.5292

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleSolutionsFound,0

==== HYPERPARAMETERS ====
PopSize,300
CrossoverRate,0.9
MutationRate,0.005
MaxGenerations,1000
PenaltyFactor,6000.0
TournamentK,5
RandomSeed,
