==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations
1,121702.0,35.08902,False,10
2,107406.0,35.18021,False,9
3,85572.0,35.07542,False,7
4,87716.0,34.84600,False,7
5,103312.0,35.00323,False,9
6,93244.0,34.95190,False,7
7,92194.0,35.06956,False,7
8,108416.0,35.20422,False,9
9,119378.0,35.23924,False,10
10,97104.0,34.90558,False,8
11,97476.0,35.12707,False,8
12,81936.0,34.90176,False,7
13,92958.0,35.12020,False,8
14,101866.0,34.75054,False,9
15,105540.0,34.82969,False,9
16,84688.0,34.70053,False,7
17,70670.0,34.79965,False,5
18,61596.0,37.33389,False,5
19,97842.0,34.92005,False,8
20,98822.0,35.04977,False,8
21,86356.0,35.21482,False,7
22,73014.0,35.19744,False,6
23,108572.0,34.68806,False,9
24,75706.0,34.80052,False,6
25,101924.0,34.72565,False,8
26,80736.0,34.95703,False,6
27,88924.0,34.95658,False,7
28,108130.0,34.77562,False,9
29,55650.0,34.86703,False,4
30,94128.0,34.81564,False,8

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,0/30 (0.0%)
MinFitness,55650.0000
MaxFitness,121702.0000
MeanFitness,92752.6000
StDevFitness,15293.2842
MedianFitness,93686.0000
AvgViolations,7.6

MinTimeSec,34.6881
MaxTimeSec,37.3339
MeanTimeSec,35.0365
StDevTimeSec,0.4570
MedianTimeSec,34.9542

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleSolutionsFound,0

==== HYPERPARAMETERS ====
PopSize,400
CrossoverRate,0.9
MutationRate,0.003
MaxGenerations,1000
PenaltyFactor,10000.0
TournamentK,5
RandomSeed,
