==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations
1,1783388.0,4.94177,False,166
2,1856606.0,4.94111,False,172
3,1768288.0,4.93807,False,163
4,1600614.0,4.92597,False,148
5,1747218.0,4.93344,False,162
6,1727192.0,4.88345,False,161
7,1386532.0,4.91994,False,128
8,1404154.0,4.91552,False,131
9,1814754.0,5.19113,False,167
10,1791144.0,4.92628,False,165
11,1951998.0,4.98661,False,183
12,1675558.0,4.95440,False,155
13,1614304.0,4.93049,False,149
14,1605840.0,4.92665,False,149
15,1645724.0,4.92521,False,153
16,1813742.0,4.93887,False,168
17,1885150.0,4.93292,False,176
18,1732168.0,4.90354,False,161
19,1670674.0,4.93333,False,156
20,1887246.0,4.93945,False,172
21,1568802.0,4.92457,False,147
22,1736064.0,4.90494,False,161
23,1886030.0,4.98389,False,173
24,1600364.0,5.02456,False,149
25,1651640.0,4.95009,False,153
26,1859646.0,4.99444,False,173
27,1727414.0,4.97730,False,160
28,1722472.0,4.98167,False,160
29,1918832.0,5.20792,False,177
30,1847598.0,5.24669,False,171

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,0/30 (0.0%)
MinFitness,1386532.0000
MaxFitness,1951998.0000
MeanFitness,1729371.8667
StDevFitness,136577.5524
MedianFitness,1734116.0000
AvgViolations,160.3

MinTimeSec,4.8835
MaxTimeSec,5.2467
MeanTimeSec,4.9695
StDevTimeSec,0.0873
MedianTimeSec,4.9385

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleSolutionsFound,0

==== HYPERPARAMETERS ====
PopSize,50
CrossoverRate,0.9
MutationRate,0.003
MaxGenerations,1000
PenaltyFactor,10000.0
TournamentK,5
RandomSeed,
