==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations
1,19653.0,1.91940,False,1
2,18237.0,1.91419,True,0
3,20607.0,1.92943,True,0
4,23340.0,1.91635,False,1
5,18054.0,1.95532,False,1
6,16380.0,1.90799,True,0
7,12678.0,1.92397,True,0
8,27114.0,1.89306,False,1
9,25743.0,2.06640,True,0
10,15744.0,2.02088,True,0
11,23283.0,1.88927,False,1
12,17805.0,1.90878,True,0
13,20097.0,1.89099,True,0
14,28269.0,1.91319,True,0
15,19485.0,1.92437,True,0
16,20250.0,1.90746,True,0
17,16995.0,1.88516,False,1
18,19461.0,1.92063,True,0
19,23193.0,1.86944,True,0
20,25593.0,1.88158,True,0
21,22074.0,1.91069,True,0
22,18684.0,1.87911,True,0
23,14934.0,2.19067,True,0
24,25932.0,1.91227,False,2
25,24981.0,1.98691,False,1
26,21546.0,1.91003,True,0
27,18291.0,1.89737,True,0
28,19074.0,1.92561,False,1
29,24480.0,1.92452,True,0
30,20403.0,1.96576,True,0

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,21/30 (70.0%)
MinFitness,12678.0000
MaxFitness,28269.0000
MeanFitness,20746.0000
StDevFitness,3757.0801
MedianFitness,20173.5000
AvgViolations,0.3

MinTimeSec,1.8694
MaxTimeSec,2.1907
MeanTimeSec,1.9314
StDevTimeSec,0.0632
MedianTimeSec,1.9137

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleCount,21
MinFitnessFeasible,12678.0000
MaxFitnessFeasible,28269.0000
MeanFitnessFeasible,20188.2857
StDevFitnessFeasible,3735.8242
MedianFitnessFeasible,20097.0000

MinTimeSecFeasible,1.8694
MaxTimeSecFeasible,2.1907
MeanTimeSecFeasible,1.9361
StDevTimeSecFeasible,0.0722
MedianTimeSecFeasible,1.9132

==== HYPERPARAMETERS ====
PopSize,250
CrossoverRate,0.8
MutationRate,0.003
MaxGenerations,500
PenaltyFactor,4800.0
TournamentK,4
RandomSeed,
