==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations
1,20001.0,0.98844,False,1
2,29082.0,0.99266,False,2
3,26760.0,0.98463,False,1
4,25191.0,0.97698,False,1
5,21348.0,1.00761,True,0
6,18918.0,0.98452,True,0
7,22662.0,0.98940,True,0
8,22875.0,0.99519,False,1
9,17919.0,1.07157,True,0
10,17316.0,1.00971,False,1
11,18141.0,1.01622,False,1
12,21864.0,1.06881,False,1
13,21003.0,1.02401,False,1
14,20520.0,1.00407,True,0
15,26946.0,1.02725,False,1
16,17190.0,1.00392,True,0
17,19896.0,1.06709,True,0
18,21774.0,0.98010,False,1
19,23889.0,0.97883,False,1
20,19782.0,1.02671,True,0
21,27114.0,1.04193,False,1
22,20451.0,0.98970,False,1
23,18657.0,1.02634,True,0
24,18543.0,0.99477,False,1
25,23751.0,1.04280,False,1
26,15669.0,0.98460,True,0
27,18144.0,1.00842,True,0
28,18906.0,0.98677,False,2
29,22140.0,0.97393,False,1
30,21573.0,1.00325,False,1

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,11/30 (36.7%)
MinFitness,15669.0000
MaxFitness,29082.0000
MeanFitness,21267.5000
StDevFitness,3259.5794
MedianFitness,20761.5000
AvgViolations,0.7

MinTimeSec,0.9739
MaxTimeSec,1.0716
MeanTimeSec,1.0083
StDevTimeSec,0.0274
MedianTimeSec,1.0036

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleCount,11
MinFitnessFeasible,15669.0000
MaxFitnessFeasible,22662.0000
MeanFitnessFeasible,19155.0000
StDevFitnessFeasible,1877.6471
MedianFitnessFeasible,18918.0000

MinTimeSecFeasible,0.9845
MaxTimeSecFeasible,1.0716
MeanTimeSecFeasible,1.0158
StDevTimeSecFeasible,0.0286
MedianTimeSecFeasible,1.0076

==== HYPERPARAMETERS ====
PopSize,250
CrossoverRate,0.8
MutationRate,0.003
MaxGenerations,250
PenaltyFactor,4800.0
TournamentK,4
RandomSeed,
