==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations
1,11344832.0,30.16685,False,224
2,12306322.0,30.50243,False,243
3,11707502.0,30.40575,False,231
4,11754038.0,29.74862,False,232
5,11841976.0,29.72259,False,234
6,12507552.0,29.83038,False,247
7,12095338.0,29.65788,False,239
8,12804982.0,29.86246,False,253
9,12125822.0,30.42299,False,239
10,11744948.0,31.50747,False,232
11,11646982.0,30.24262,False,230
12,12501020.0,29.73831,False,247
13,11501084.0,30.13966,False,227
14,11243224.0,29.56927,False,222
15,11235716.0,29.65239,False,222
16,12351116.0,29.67151,False,244
17,11958074.0,30.26890,False,236
18,12919132.0,30.81524,False,255
19,12469626.0,29.72376,False,246
20,11149446.0,29.77380,False,220
21,12705110.0,29.81016,False,251
22,12440418.0,30.70574,False,246
23,11180836.0,29.60197,False,221
24,12963816.0,29.68010,False,256
25,13259870.0,29.93292,False,262
26,12493448.0,29.76194,False,247
27,12410030.0,29.61598,False,245
28,11399228.0,29.60547,False,225
29,12372980.0,29.65084,False,244
30,11746622.0,29.65676,False,232

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,0/30 (0.0%)
MinFitness,11149446.0000
MaxFitness,13259870.0000
MeanFitness,12072703.0000
StDevFitness,579672.0473
MedianFitness,12110580.0000
AvgViolations,238.4

MinTimeSec,29.5693
MaxTimeSec,31.5075
MeanTimeSec,29.9815
StDevTimeSec,0.4478
MedianTimeSec,29.7679

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleSolutionsFound,0

==== HYPERPARAMETERS ====
PopSize,300
CrossoverRate,0.9
MutationRate,0.005
MaxGenerations,1000
PenaltyFactor,50000.0
TournamentK,5
RandomSeed,
