==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations
1,2785412.0,5.43835,False,263
2,2309104.0,5.24937,False,216
3,2129166.0,5.28806,False,200
4,2284902.0,5.24516,False,214
5,2477722.0,5.26649,False,232
6,2409334.0,5.14833,False,226
7,2577896.0,5.29314,False,242
8,2625122.0,5.24570,False,245
9,2029198.0,5.37316,False,191
10,2063880.0,5.26685,False,194
11,2500630.0,5.57555,False,234
12,2409724.0,5.15010,False,225
13,2314748.0,5.25822,False,218
14,2104292.0,5.16718,False,198
15,2562556.0,5.20569,False,240
16,2336640.0,5.16333,False,220
17,2362122.0,5.09175,False,222
18,2046606.0,5.19586,False,191
19,2407752.0,5.26170,False,225
20,2171380.0,5.26786,False,204
21,2024646.0,5.11026,False,190
22,2438104.0,5.12063,False,227
23,2424604.0,5.11452,False,228
24,2028098.0,5.15388,False,191
25,2304736.0,5.14300,False,217
26,2331570.0,5.16623,False,219
27,2446222.0,5.15322,False,231
28,2789358.0,5.20254,False,262
29,2520414.0,5.29435,False,238
30,2478080.0,5.15724,False,233

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,0/30 (0.0%)
MinFitness,2024646.0000
MaxFitness,2789358.0000
MeanFitness,2356467.2667
StDevFitness,208873.5628
MedianFitness,2384937.0000
AvgViolations,221.2

MinTimeSec,5.0918
MaxTimeSec,5.5755
MeanTimeSec,5.2256
StDevTimeSec,0.1020
MedianTimeSec,5.2041

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleSolutionsFound,0

==== HYPERPARAMETERS ====
PopSize,50
CrossoverRate,0.9
MutationRate,0.003
MaxGenerations,1000
PenaltyFactor,10000.0
TournamentK,5
RandomSeed,
