==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations
1,513980.0,0.62812,False,5
2,317638.0,0.58152,False,3
3,315124.0,0.58227,False,3
4,15072.0,0.59094,True,0
5,112950.0,0.62865,False,1
6,318322.0,0.58168,False,3
7,218054.0,0.66103,False,2
8,413658.0,0.60239,False,4
9,318452.0,0.61552,False,3
10,314298.0,0.63025,False,3
11,416890.0,0.62625,False,4
12,210628.0,0.58617,False,2
13,313106.0,0.62380,False,3
14,416328.0,0.59693,False,4
15,213288.0,0.58248,False,2
16,214492.0,0.58859,False,2
17,310576.0,0.61904,False,3
18,316744.0,0.58586,False,3
19,214166.0,0.60126,False,2
20,613466.0,0.63496,False,6
21,313786.0,0.58356,False,3
22,316162.0,0.58967,False,3
23,410530.0,0.59216,False,4
24,316476.0,0.62899,False,3
25,115434.0,0.58553,False,1
26,221024.0,0.57297,False,2
27,412982.0,0.57825,False,4
28,316692.0,0.62424,False,3
29,616652.0,0.58763,False,6
30,516504.0,0.58570,False,5

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,1/30 (3.3%)
MinFitness,15072.0000
MaxFitness,616652.0000
MeanFitness,321782.4667
StDevFitness,133966.6395
MedianFitness,316319.0000
AvgViolations,3.1

MinTimeSec,0.5730
MaxTimeSec,0.6610
MeanTimeSec,0.6025
StDevTimeSec,0.0221
MedianTimeSec,0.5915

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleCount,1
MinFitnessFeasible,15072.0000
MaxFitnessFeasible,15072.0000
MeanFitnessFeasible,15072.0000
StDevFitnessFeasible,0.0000
MedianFitnessFeasible,15072.0000

MinTimeSecFeasible,0.5909
MaxTimeSecFeasible,0.5909
MeanTimeSecFeasible,0.5909
StDevTimeSecFeasible,0.0000
MedianTimeSecFeasible,0.5909

==== HYPERPARAMETERS ====
Temp,5000.0
Alpha,0.99
MaxIter,10000
PenaltyFactor,100000.0
RandomSeed,
