==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations
1,315042.0,0.59636,False,3
2,219504.0,0.55331,False,2
3,217904.0,0.55078,False,2
4,215640.0,0.58442,False,2
5,16276.0,0.55869,True,0
6,116674.0,0.56397,False,1
7,420246.0,0.61640,False,4
8,113814.0,0.59309,False,1
9,214940.0,0.56474,False,2
10,17614.0,0.56054,True,0
11,317778.0,0.62863,False,3
12,122208.0,0.56947,False,1
13,116444.0,0.60747,False,1
14,219208.0,0.56103,False,2
15,113428.0,0.55337,False,1
16,14332.0,0.55463,True,0
17,220080.0,0.58058,False,2
18,216992.0,0.55040,False,2
19,219750.0,0.56303,False,2
20,216078.0,0.56304,False,2
21,11996.0,0.58340,True,0
22,12784.0,0.56817,True,0
23,111578.0,0.62064,False,1
24,317780.0,0.55924,False,3
25,316594.0,0.55212,False,3
26,317904.0,0.58190,False,3
27,119096.0,0.57160,False,1
28,118500.0,0.59267,False,1
29,316824.0,0.55872,False,3
30,117710.0,0.54829,False,1

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,5/30 (16.7%)
MinFitness,11996.0000
MaxFitness,420246.0000
MeanFitness,180157.2667
StDevFitness,108974.0596
MedianFitness,215290.0000
AvgViolations,1.6

MinTimeSec,0.5483
MaxTimeSec,0.6286
MeanTimeSec,0.5737
StDevTimeSec,0.0220
MedianTimeSec,0.5644

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleCount,5
MinFitnessFeasible,11996.0000
MaxFitnessFeasible,17614.0000
MeanFitnessFeasible,14600.4000
StDevFitnessFeasible,2099.6984
MedianFitnessFeasible,14332.0000

MinTimeSecFeasible,0.5546
MaxTimeSecFeasible,0.5834
MeanTimeSecFeasible,0.5651
StDevTimeSecFeasible,0.0102
MedianTimeSecFeasible,0.5605

==== HYPERPARAMETERS ====
Temp,5000.0
Alpha,0.99
MaxIter,10000
PenaltyFactor,100000.0
RandomSeed,
