==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations
1,216902.0,0.55511,False,2
2,18922.0,0.55555,True,0
3,216158.0,0.59216,False,2
4,215884.0,0.55236,False,2
5,321158.0,0.54859,False,3
6,114612.0,0.60825,False,1
7,120776.0,0.54966,False,1
8,316536.0,0.55673,False,3
9,117648.0,0.55487,False,1
10,319100.0,0.62437,False,3
11,314904.0,0.55856,False,3
12,217632.0,0.56912,False,2
13,221554.0,0.57777,False,2
14,314724.0,0.55782,False,3
15,318140.0,0.55206,False,3
16,18622.0,0.56216,True,0
17,219642.0,0.59622,False,2
18,216810.0,0.56191,False,2
19,117668.0,0.56302,False,1
20,114162.0,0.57711,False,1
21,315622.0,0.55413,False,3
22,118028.0,0.55265,False,1
23,217108.0,0.56072,False,2
24,421718.0,0.59523,False,4
25,116358.0,0.56802,False,1
26,318214.0,0.56893,False,3
27,114256.0,0.58098,False,1
28,216474.0,0.54019,False,2
29,214712.0,0.56181,False,2
30,216438.0,0.56564,False,2

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,2/30 (6.7%)
MinFitness,18622.0000
MaxFitness,421718.0000
MeanFitness,210682.7333
StDevFitness,96676.2546
MedianFitness,216642.0000
AvgViolations,1.9

MinTimeSec,0.5402
MaxTimeSec,0.6244
MeanTimeSec,0.5674
StDevTimeSec,0.0189
MedianTimeSec,0.5619

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleCount,2
MinFitnessFeasible,18622.0000
MaxFitnessFeasible,18922.0000
MeanFitnessFeasible,18772.0000
StDevFitnessFeasible,150.0000
MedianFitnessFeasible,18772.0000

MinTimeSecFeasible,0.5556
MaxTimeSecFeasible,0.5622
MeanTimeSecFeasible,0.5589
StDevTimeSecFeasible,0.0033
MedianTimeSecFeasible,0.5589

==== HYPERPARAMETERS ====
Temp,4000.0
Alpha,0.99
MaxIter,10000
PenaltyFactor,100000.0
RandomSeed,
