==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations
1,117394.0,0.65934,False,1
2,316244.0,0.59093,False,3
3,314080.0,0.60179,False,3
4,218338.0,0.63481,False,2
5,414132.0,0.62078,False,4
6,212704.0,0.59820,False,2
7,313246.0,0.61125,False,3
8,515666.0,0.63131,False,5
9,320710.0,0.58870,False,3
10,518714.0,0.61413,False,5
11,518158.0,0.58380,False,5
12,19654.0,0.57827,True,0
13,421064.0,0.61340,False,4
14,515932.0,0.57592,False,5
15,214830.0,0.58351,False,2
16,422800.0,0.57763,False,4
17,414112.0,0.61608,False,4
18,313686.0,0.57799,False,3
19,616814.0,0.57562,False,6
20,318106.0,0.60668,False,3
21,318958.0,0.58947,False,3
22,317380.0,0.58367,False,3
23,419682.0,0.58326,False,4
24,117526.0,0.61809,False,1
25,112586.0,0.57764,False,1
26,513058.0,0.57475,False,5
27,215134.0,0.59838,False,2
28,415762.0,0.57698,False,4
29,514916.0,0.57685,False,5
30,313412.0,0.57109,False,3

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,1/30 (3.3%)
MinFitness,19654.0000
MaxFitness,616814.0000
MeanFitness,343159.9333
StDevFitness,143721.2706
MedianFitness,318532.0000
AvgViolations,3.3

MinTimeSec,0.5711
MaxTimeSec,0.6593
MeanTimeSec,0.5963
StDevTimeSec,0.0216
MedianTimeSec,0.5891

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleCount,1
MinFitnessFeasible,19654.0000
MaxFitnessFeasible,19654.0000
MeanFitnessFeasible,19654.0000
StDevFitnessFeasible,0.0000
MedianFitnessFeasible,19654.0000

MinTimeSecFeasible,0.5783
MaxTimeSecFeasible,0.5783
MeanTimeSecFeasible,0.5783
StDevTimeSecFeasible,0.0000
MedianTimeSecFeasible,0.5783

==== HYPERPARAMETERS ====
Temp,5000.0
Alpha,0.99
MaxIter,10000
PenaltyFactor,100000.0
RandomSeed,
