==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations
1,319104.0,0.57680,False,3
2,312194.0,0.57624,False,3
3,412892.0,0.60611,False,4
4,318078.0,0.60596,False,3
5,215238.0,0.58706,False,2
6,317248.0,0.61237,False,3
7,318834.0,0.65252,False,3
8,516198.0,0.61828,False,5
9,417414.0,0.57738,False,4
10,216304.0,0.58590,False,2
11,417460.0,0.58512,False,4
12,316842.0,0.60328,False,3
13,114856.0,0.58109,False,1
14,117542.0,0.56270,False,1
15,314108.0,0.60738,False,3
16,313748.0,0.69094,False,3
17,418236.0,0.57992,False,4
18,315072.0,0.57579,False,3
19,415154.0,0.63041,False,4
20,410328.0,0.56744,False,4
21,315846.0,0.58390,False,3
22,113800.0,0.61179,False,1
23,416366.0,0.57684,False,4
24,221324.0,0.60800,False,2
25,515194.0,0.58670,False,5
26,513902.0,0.59787,False,5
27,516408.0,0.57290,False,5
28,317690.0,0.57989,False,3
29,616990.0,0.63079,False,6
30,418146.0,0.58728,False,4

==== SUMMARY METRICS (ALL RUNS) ====
FeasibleRuns,0/30 (0.0%)
MinFitness,113800.0000
MaxFitness,616990.0000
MeanFitness,349417.2000
StDevFitness,121884.0500
MedianFitness,318456.0000
AvgViolations,3.3

MinTimeSec,0.5627
MaxTimeSec,0.6909
MeanTimeSec,0.5973
StDevTimeSec,0.0269
MedianTimeSec,0.5869

==== SUMMARY METRICS (FEASIBLE-ONLY) ====
FeasibleSolutionsFound,0

==== HYPERPARAMETERS ====
Temp,4000.0
Alpha,0.99
MaxIter,10000
PenaltyFactor,100000.0
RandomSeed,
