Run,BestFitness,TimeSec,Feasible?,Violations,BestUnfit(if any)
1,12726.0,2.78578782081604,True,0,0.0
2,12726.0,2.481077194213867,True,0,0.0
3,12726.0,2.4618847370147705,True,0,0.0

Summary Stats,
BestFitness,12726.0
WorstFitness,12726.0
MeanFitness,12726.0
StDevFitness,0.0
MedianFitness,12726.0

Feasibility(%),100.0

MinTimeSec,2.4618847370147705
MaxTimeSec,2.78578782081604
MeanTimeSec,2.576249917348226
StDevTimeSec,0.14837270042160727
MedianTimeSec,2.481077194213867
