==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations,BestUnfitness
1,10100.0,7.84203,True,0,0.0000
2,9770.0,7.63417,True,0,0.0000
3,9856.0,7.83782,True,0,0.0000
4,9856.0,8.21952,True,0,0.0000
5,9816.0,7.65890,True,0,0.0000
6,9816.0,7.53903,True,0,0.0000
7,9506.0,7.68676,True,0,0.0000
8,10124.0,7.38207,True,0,0.0000
9,9972.0,7.45060,True,0,0.0000
10,9736.0,7.57587,True,0,0.0000
11,9538.0,7.74499,True,0,0.0000
12,10074.0,7.78791,True,0,0.0000
13,9668.0,7.76005,True,0,0.0000
14,9720.0,7.54104,True,0,0.0000
15,9544.0,7.65113,True,0,0.0000
16,10176.0,7.47708,True,0,0.0000
17,9956.0,9.34291,True,0,0.0000
18,9846.0,8.05604,True,0,0.0000
19,9544.0,7.91027,True,0,0.0000
20,10396.0,7.52740,True,0,0.0000
21,9846.0,7.86942,True,0,0.0000
22,10270.0,7.50350,True,0,0.0000
23,9856.0,7.74155,True,0,0.0000
24,9770.0,7.64431,True,0,0.0000
25,9474.0,7.84749,True,0,0.0000
26,10160.0,7.89065,True,0,0.0000
27,10064.0,7.93582,True,0,0.0000
28,10504.0,7.55525,True,0,0.0000
29,10664.0,7.92498,True,0,0.0000
30,10150.0,7.73827,True,0,0.0000

==== SUMMARY METRICS ====
BestFitness,9474.0000
WorstFitness,10664.0000
MeanFitness,9925.7333
StDevFitness,292.5409
MedianFitness,9856.0000

Feasibility,100.0%
AverageViolations,0.0

MinTimeSec,7.3821
MaxTimeSec,9.3429
MeanTimeSec,7.7759
StDevTimeSec,0.3462
MedianTimeSec,7.7399

==== HYPERPARAMETERS ====
PopSize,30
MaxGenerations,200
CrossoverRate,0.8
BaseMutationRate,0.02
PStochasticRank,0.45
AdaptiveMutationThreshold,0.2
AdaptiveMutationCount,2
RandomSeed,
