==== RUN-LEVEL RESULTS ====
Run,BestFitness,TimeSec,Feasible?,Violations,BestUnfitness
1,11307.0,1.10478,True,0,0.0000
2,11307.0,1.06031,True,0,0.0000
3,11676.0,1.06606,True,0,0.0000
4,13032.0,1.09619,True,0,0.0000
5,11307.0,1.07041,True,0,0.0000
6,11307.0,1.10074,True,0,0.0000
7,11676.0,1.08597,True,0,0.0000
8,11307.0,1.06947,True,0,0.0000
9,11457.0,1.06227,True,0,0.0000
10,11676.0,1.05114,True,0,0.0000
11,12102.0,1.06021,True,0,0.0000
12,11430.0,1.07514,True,0,0.0000
13,11430.0,1.05655,True,0,0.0000
14,11307.0,1.06550,True,0,0.0000
15,11307.0,1.07151,True,0,0.0000
16,12663.0,1.06435,True,0,0.0000
17,12678.0,1.06009,True,0,0.0000
18,11457.0,1.07034,True,0,0.0000
19,11457.0,1.06349,True,0,0.0000
20,11676.0,1.06700,True,0,0.0000
21,11844.0,1.09523,True,0,0.0000
22,11676.0,1.08116,True,0,0.0000
23,11307.0,1.08898,True,0,0.0000
24,11676.0,1.08553,True,0,0.0000
25,11307.0,1.11235,True,0,0.0000
26,11307.0,1.07638,True,0,0.0000
27,12678.0,1.08895,True,0,0.0000
28,11307.0,1.07314,True,0,0.0000
29,11307.0,1.05907,True,0,0.0000
30,11676.0,1.06308,True,0,0.0000

==== SUMMARY METRICS ====
BestFitness,11307.0000
WorstFitness,13032.0000
MeanFitness,11654.8000
StDevFitness,480.1381
MedianFitness,11457.0000

Feasibility,100.0%
AverageViolations,0.0

MinTimeSec,1.0511
MaxTimeSec,1.1124
MeanTimeSec,1.0748
StDevTimeSec,0.0154
MedianTimeSec,1.0704

==== HYPERPARAMETERS ====
PopSize,30
MaxGenerations,200
CrossoverRate,0.8
BaseMutationRate,0.02
PStochasticRank,0.45
AdaptiveMutationThreshold,0.2
AdaptiveMutationCount,2
RandomSeed,
